year,scenario,ramp_factor,ac_penalty,deaths_on_warning_days,gross_avoided_deaths,net_avoided_deaths,life_years_saved,warning_days,cost_total,cost_pv,gross_<15,gross_15-64,gross_65+,net_<15,net_15-64,net_65+,lys_<15,lys_15-64,lys_65+
2030,high,1.0,0.5311262845993042,587.7235683798667,74.26752212563734,45.25676004811291,579.2859527593415,45.0,1476909.7686,1098959.5716667902,0.0,3.4812338636525504,70.7862882619848,0.0,2.7849870909220407,42.47177295719087,0.0,69.62467727305102,509.6612754862905
2031,high,1.0,0.5285486471652985,601.1930132363959,75.78934428223036,46.14756241714152,588.8164530914703,45.8,1499643.551742,1083374.4090925574,0.0,3.369779239016542,72.41956504321382,0.0,2.6958233912132337,43.45173902592829,0.0,67.39558478033084,521.4208683111394
2032,high,1.0,0.5259710097312927,614.6624580929251,77.29280760655625,47.02753394704894,598.2265752865774,46.6,1522254.2819400001,1067678.5258903173,0.0,3.2592469155759796,74.03356069098027,0.0,2.6073975324607837,44.42013641458816,0.0,65.18493831151959,533.0416369750578
2033,high,1.0,0.523393372297287,628.1319029494542,78.777912098615,47.896674637835176,607.5163193446631,47.4,1544741.959194,1051894.1070568408,0.0,3.1496368933308627,75.62827520528414,0.0,2.51970951466469,45.376965123170486,0.0,62.992737866617254,544.5235814780458
2034,high,1.0,0.5208157348632814,641.6013478059834,80.24465775840663,48.75498448950022,616.685685265727,48.2,1567106.5835040002,1036042.0659700768,0.0,3.0409491722811914,77.20370858612544,0.0,2.4327593378249532,46.32222515167526,0.0,60.81898344562383,555.8667018201031
2035,high,1.0,0.5182380974292755,655.0707926625126,81.69304458593112,49.60246350204406,625.7346730497691,49.0,1589348.1548700002,1020142.101776238,0.0,2.9331837524269653,78.75986083350415,0.0,2.3465470019415724,47.25591650010249,0.0,58.66367504853931,567.0709980012298
2036,high,1.0,0.5156604599952698,668.5402375190419,83.12307258118847,50.43911167546671,634.6632826967897,49.8,1611466.6732919998,1004212.7544505949,0.0,2.8263406337681847,80.29673194742028,0.0,2.2610725070145477,48.178039168452166,0.0,56.52681267536369,578.136470021426
2037,high,1.0,0.513082822561264,682.0096823755711,84.5347417441787,51.26492900976819,643.4715142067887,50.6,1633462.1387700003,988271.4576206234,0.0,2.7204198163048496,81.81432192787385,0.0,2.17633585304388,49.08859315672431,0.0,54.408396326097,589.0631178806917
2038,high,1.0,0.5105051851272584,695.4791272321002,85.92805207490181,52.07991550494848,652.1593675797662,51.4,1655334.5513040002,972334.5892368879,0.0,2.6154213000369606,83.31263077486486,0.0,2.0923370400295687,49.98757846491891,0.0,52.30842600073922,599.850941579027
2039,high,1.0,0.5079275476932525,708.9485720886294,87.30300357335776,52.884071161007554,660.7268428157216,52.2,1677083.9108940002,956417.5201739431,0.0,2.5113450849645162,84.79165848839324,0.0,2.009076067971613,50.87499509303594,0.0,50.22690169929033,610.4999411164313
2040,high,1.0,0.5053499102592469,722.4180169451586,88.65959623954662,53.67739597794547,669.1739399146559,53.0,1698710.21754,940534.6608404919,0.0,2.408191171087518,86.25140506845909,0.0,1.9265529368700145,51.750843041075456,0.0,48.163823421750365,621.0101164929055
2041,high,1.0,0.5053499102592469,738.2944989858701,90.74650533438468,54.91456646847079,683.2412875493288,53.6,1714585.0204000003,921673.9362005455,0.0,2.3333163391999396,88.41318899518474,0.0,1.8666530713599518,53.04791339711084,0.0,46.6663267839988,636.57496076533
2042,high,1.0,0.5053499102592469,754.1709810265816,92.83341442922273,56.15173695899611,697.308635184002,54.2,1730384.6916440001,903074.794211028,0.0,2.2584415073123614,90.57497292191037,0.0,1.8067532058498892,54.344983753146224,0.0,45.16883014624723,652.1398050377547
2043,high,1.0,0.5053499102592469,770.0474630672929,94.92032352406079,57.388907449521426,711.3759828186749,54.8,1746109.231272,884739.1393424389,0.0,2.1835666754247836,92.736756848636,0.0,1.746853340339827,55.6420541091816,0.0,43.67133350849567,667.7046493101792
2044,high,1.0,0.5053499102592469,785.9239451080044,97.00723261889885,58.626077940046756,725.443330453348,55.4,1761758.639284,866668.5099513873,0.0,2.108691843537205,94.89854077536165,0.0,1.6869534748297639,56.93912446521699,0.0,42.1738368707441,683.2694935826039
