zone_id,pop_zone,users_zone,ac_share_cap,kwh_cap,kwh_per_user_cap,year,kwh_pc_overall,kwh_GWh
18,10797.84349822998,9698.390453338623,0.8981784608128851,6314837.091796875,651.1222,2040,584.8239134816156,6.314837091796875
19,21148.85075378418,11621.26676940918,0.5494987365840566,10934940.75,940.94226,2040,517.0465703931171,10.93494075
20,8066.0908460617065,3181.7583029568195,0.39446100517332044,2522298.463531494,792.7373,2040,312.7039493688587,2.5222984635314942
21,14545.307846069336,13981.27412033081,0.9612222902596765,10807100.703125,772.96967,2040,742.9956668841124,10.807100703125
22,3096.0425000190735,3034.1217284202576,0.9800000253231554,2103858.568359375,693.39954,2040,679.5315530540727,2.103858568359375
23,10234.067096710205,10029.385961532593,0.9800000202027787,9965219.834960938,993.6022,2040,973.7301642437258,9.965219834960937
24,14253.234432220459,6301.216303825378,0.4420902731790496,4887904.17578125,775.70807,2040,342.9329812138494,4.88790417578125
25,4148.2393589019775,2429.2491159439087,0.5856096781712522,1774952.8583984375,730.65906,2040,427.881012842099,1.7749528583984375
26,15965.942237854004,15646.623699188232,0.9800000191715155,11671786.94140625,745.96204,2040,731.0427889268792,11.67178694140625
27,16481.849334716797,7545.1347579956055,0.4577844758053209,6699887.3515625,887.9745,2040,406.5009463137179,6.6998873515625
28,11822.028869628906,11585.588596343994,0.9800000257238135,9949269.8515625,858.7626,2040,841.5873418413339,9.9492698515625
29,15014.84765625,11284.826133728027,0.7515777976628798,9791789.359375,867.6952,2040,652.1404401528591,9.791789359375
30,1062.8882446289062,768.0001983642578,0.7225596879495033,668447.78125,870.37445,2040,628.8975201559219,0.66844778125
31,1809.0566923618317,1772.875602722168,0.980000024436809,2014271.5642089844,1136.1606,2040,1113.4375018282221,2.0142715642089843
32,14413.681282043457,11084.310691833496,0.7690131670694227,8152067.20703125,735.46,2040,565.5784284051766,8.15206720703125
33,26207.687252044678,24649.642612457275,0.9405500903378704,17714547.4453125,718.6533,2040,675.9294429511494,17.7145474453125
34,7996.151458740234,5706.978103637695,0.7137156084505695,3827864.67578125,670.7341,2040,478.71337799600866,3.82786467578125
35,21590.815307617188,13342.452774047852,0.617968917984337,11996764.3984375,899.1424,2040,555.6420277563614,11.9967643984375
36,21630.894165039062,10944.403030395508,0.5059616559025286,10776102.4609375,984.62225,2040,498.18109130016353,10.7761024609375
37,1951.6259002685547,778.9881286621094,0.39914828377452677,609474.28125,782.3923,2040,312.2905271784582,0.60947428125
38,12465.042179107666,11385.452053070068,0.9133905757778285,7609016.619140625,668.3104,2040,610.4284694594857,7.609016619140625
39,18846.310512542725,10785.990936279297,0.5723131288270418,7198345.62890625,667.37915,2040,381.9498582555752,7.19834562890625
40,3027.284207344055,2592.3341970443726,0.8563233642733268,2346495.75390625,905.1672,2040,775.1157781003042,2.34649575390625
41,1064.1076927185059,1042.6126976013184,0.9797999814640249,944026.8701171875,905.4435,2040,887.1535057748296,0.9440268701171876
42,20306.37074279785,8627.765335083008,0.4248797308176329,7666478.55859375,888.58215,2040,377.5405588570204,7.66647855859375
43,17703.47412109375,9341.860641479492,0.5276851638034499,6493595.70703125,695.1073,2040,366.7978196038996,6.49359570703125
44,10928.360702514648,7675.62296295166,0.7023581278009497,6430858.015625,837.8288,2040,588.4558709839473,6.430858015625
45,7176.205146789551,5609.804359436035,0.7817229642530101,4599306.69921875,819.8693,2040,640.9107049115453,4.59930669921875
46,5853.886901855469,3831.9004135131836,0.6545907834841515,3199123.8359375,834.86615,2040,546.4956685315349,3.1991238359375
47,16373.013404846191,13100.356895446777,0.8001188645927113,12353003.8828125,942.9517,2040,754.4734483119752,12.3530038828125
48,15829.191452026367,7513.273286819458,0.4746466873933507,6291929.671875,837.4419,2040,397.4890120537105,6.291929671875
49,14776.980575561523,8816.578037261963,0.5966427303723335,8038556.544921875,911.7547,2040,543.9918191552749,8.038556544921875
50,7345.647750854492,6445.869369506836,0.8775086402362557,5231315.2734375,811.57635,2040,712.1652781170947,5.2313152734375
51,2342.2763481140137,1956.3165760040283,0.8352202239412281,1657404.412109375,847.20667,2040,707.6041276871138,1.657404412109375
52,9864.999286532402,8749.75597333908,0.8869494785756508,7894085.168212891,902.2063,2040,800.2114281944062,7.89408516821289
53,1025.5275268554688,1005.0169982910156,0.9800000214257109,574849.68359375,571.98004,2040,560.5404716501243,0.57484968359375
1,2492.196445465088,2256.3688201904297,0.9053735809214476,2411534.86328125,1068.7681,2050,967.6343402500981,2.41153486328125
2,16804.416625976562,10769.685417175293,0.6408842185290339,8564391.859375,795.2314,2050,509.65124526465337,8.564391859375
3,18517.79234313965,7074.3115882873535,0.382027806403618,8219310.41796875,1161.853,2050,443.8601678678931,8.21931041796875
4,13579.870496749878,5522.413487434387,0.40666171954703745,6639053.94921875,1202.2015,2050,488.8893418245557,6.63905394921875
5,1665.9922904968262,689.9715032577515,0.41415047788245807,418087.64794921875,605.94916,2050,250.95413126103853,0.41808764794921877
6,3848.9369874596596,3033.8746769726276,0.788237034500016,2254595.427734375,743.1406,2050,585.7709375550033,2.254595427734375
7,6507.330650806427,6009.386077404022,0.9234794418598206,6202579.112792969,1032.1486,2050,953.1679648127774,6.202579112792969
8,10791.63452911377,10509.942207336426,0.9738971588578735,9939840.359375,945.7559,2050,921.0690310683899,9.939840359375
9,15925.48161315918,11672.108596801758,0.7329202896543567,11729289.28125,1004.8989,2050,736.510804895101,11.72928928125
10,20537.590042114258,16878.115745544434,0.8218157880712523,14088546.09375,834.72266,2050,685.9882812374827,14.08854609375
11,15655.828414916992,10452.000492095947,0.6676108229531439,12420883.62890625,1188.3738,2050,793.3712161198406,12.42088362890625
12,2793.110188484192,2011.644075870514,0.7202165113873377,2341558.1733398438,1164.0022,2050,838.3336192728568,2.341558173339844
13,10233.902839660645,5000.28722858429,0.48860022485322896,5109727.58203125,1021.88684,2050,499.2941267948063,5.10972758203125
14,479.12757873535156,469.54502868652344,0.9800000031847027,579271.0390625,1233.6858,2050,1209.0120977620934,0.5792710390625
15,13498.183876037598,11686.175926208496,0.8657591297859089,12866206.265625,1100.9766,2050,953.1805451595229,12.866206265625
16,15498.153030395508,13105.554237365723,0.8456203917758884,10959312.140625,836.23413,2050,707.136658099273,10.959312140625
17,15282.553131103516,10490.996528625488,0.6864688405547823,11329348.203125,1079.9115,2050,741.3256218339046,11.329348203125
18,10570.332096099854,9494.044548034668,0.8981784547278032,7782017.94921875,819.67365,2050,736.2131935372295,7.78201794921875
19,20709.0255279541,11379.583351135254,0.5494987359870946,13480487.3046875,1184.6205,2050,650.947447357716,13.4804873046875
20,7896.1742869615555,3114.7328533530235,0.39446100607178614,3108589.6959838867,998.0277,2050,393.6830144589008,3.108589695983887
21,14242.107330322266,13689.830989837646,0.9612222877081686,13321735.51171875,973.11176,2050,935.3767109559699,13.32173551171875
22,3031.2085180282593,2970.584414958954,0.9800000221994822,2593136.5161132812,872.9382,2050,855.4794236986589,2.5931365161132813
23,10017.813655853271,9817.457535743713,0.980000015273543,12281237.807617188,1250.9591,2050,1225.9399335544067,12.281237807617188
24,13954.281776428223,6169.0522656440735,0.44209027483341545,6024652.130859375,976.59283,2050,431.74218690612264,6.024652130859375
25,4061.226619720459,2378.293601036072,0.5856096750394524,2187786.05859375,919.8974,2050,538.7008072808158,2.18778605859375
26,15631.600723266602,15318.96907043457,0.9800000231347581,14386255.234375,939.11383,2050,920.3315443543803,14.386255234375
27,16136.70426940918,7387.1326904296875,0.457784474890185,8258049.53125,1117.8965,2050,511.7556468395486,8.25804953125
28,11574.464767456055,11342.975700378418,0.9800000197219905,12263573.58984375,1081.1602,2050,1059.5369925290424,12.26357358984375
29,14700.422943115234,11048.511451721191,0.7515777943583336,12069220.453125,1092.3843,2050,821.0117831186261,12.069220453125
30,1040.5843658447266,751.8843231201172,0.7225596960701517,823884.953125,1095.7603,2050,791.7521924867532,0.823884953125
31,1771.1733803749084,1735.7499508857727,0.9800000215215308,2483000.8676757812,1430.5061,2050,1401.8959945921265,2.483000867675781
32,14111.953369140625,10852.277923583984,0.7690131649184194,10048344.734375,925.92035,2050,712.0449218850355,10.048344734375
33,25658.874114990234,24133.456336975098,0.9405500891746467,21834967.3203125,904.7592,2050,850.9713724171646,21.8349673203125
34,7828.704696655273,5587.468803405762,0.7137156170666324,4718190.3046875,844.4236,2050,602.6782829991396,4.7181903046875
35,21138.68359375,13063.049346923828,0.6179689141468646,14787263.8984375,1131.9917,2050,699.5357034820086,14.7872638984375
36,21177.923263549805,10715.217124938965,0.505961655993974,13282086.7421875,1239.5537,2050,627.1666289889645,13.2820867421875
37,1910.757080078125,762.6754150390625,0.39914828681826947,751239.26953125,985.0052,2050,393.1631484524104,0.75123926953125
38,12204.02513885498,11147.041522979736,0.9133905736960475,9378498.353515625,841.3442,2050,768.4758304583061,9.378498353515624
39,18450.58030319214,10559.509376525879,0.5723131306986033,8872393.552734375,840.22784,2050,480.8734146534871,8.872393552734374
40,2963.8900985717773,2538.048349380493,0.8563233672542425,2892282.04296875,1139.5693,2050,975.8398411474388,2.89228204296875
41,1042.7978782653809,1021.7333469390869,0.9797999863968526,1164921.82421875,1140.1427,2050,1117.111809008006,1.16492182421875
42,19881.136611938477,8447.091934204102,0.42487972891508047,9449581.6484375,1118.6787,2050,475.3038939817503,9.4495816484375
43,17332.746856689453,9146.2333984375,0.5276851657766856,8003876.6953125,875.1008,2050,461.7777413753354,8.0038766953125
44,10699.510650634766,7514.88826751709,0.7023581276655169,7926687.828125,1054.7979,2050,740.8458280897862,7.926687828125
45,7025.888774871826,5492.2985763549805,0.7817229609438525,5669032.87109375,1032.1786,2050,806.8776851932403,5.66903287109375
46,5731.56217956543,3751.8277740478516,0.6545907828452308,3943473.5859375,1051.0807,2050,688.027707349499,3.9434735859375
47,16028.06965637207,12824.360847473145,0.8001188616231606,15223810.6015625,1187.101,2050,949.8218393074034,15.2238106015625
48,15497.709732055664,7355.936574935913,0.4746466866469178,7755327.69140625,1054.295,2050,500.41766335092916,7.75532769140625
49,14467.405742645264,8631.872495651245,0.5966427325810915,9907911.5546875,1147.8287,2050,684.8436914630907,9.9079115546875
50,7191.82307434082,6310.886871337891,0.8775086380884484,6448117.265625,1021.745,2050,896.5900855696473,6.448117265625
51,2293.2268829345703,1915.349452972412,0.8352202162052974,2042912.8515625,1066.6006,2050,890.846373189315,2.0429128515625
52,9658.417148828506,8566.528048217297,0.8869494779749032,9730197.462524414,1135.8391,2050,1007.431892057449,9.730197462524414
53,1004.0520401000977,983.9710083007812,0.9800000089663535,708488.1484375,720.0295,2050,705.6289117911341,0.7084881484375
