"CNTR_CODE","agegroup","agepop","death","excess_total_est","excess_cold_est","excess_heat_est","excess_total_low","excess_total_hi","excess_cold_low","excess_cold_hi","excess_heat_low","excess_heat_hi","rawrate_total_est","rawrate_cold_est","rawrate_heat_est","rawrate_total_low","rawrate_total_hi","rawrate_cold_low","rawrate_cold_hi","rawrate_heat_low","rawrate_heat_hi","af_total_est","af_cold_est","af_heat_est","af_total_low","af_total_hi","af_cold_low","af_cold_hi","af_heat_low","af_heat_hi","cntr_name","region"
"CY","45-64",145242.759851513,494.311273693659,35.612214459215,29.2936518120436,6.31856264717145,24.0074532903773,47.0825918029312,18.5135255043365,40.4692648124482,4.03333421826924,8.49500068014267,24.5190978852389,20.168751848279,4.35034603695987,16.529191069435,32.4164811045076,12.7466081774152,27.8631890868924,2.77696060195541,5.84882901483516,7.20441073356646,5.92615490906199,1.27825582450448,4.85674807919827,9.52488731464982,3.74531727063339,8.18700016895193,0.815950279290785,1.71855289009801,"Cyprus","Southern"
"CY","65-74",53546.5062821245,691.895579669657,57.8850487533816,49.3329489702754,8.55209978310625,42.7586715356837,72.9112541909938,34.513889152635,64.1734632900446,5.39601122065389,11.4749713383783,108.102381971287,92.1310322476524,15.9713497236349,79.8533359214845,136.164353668269,64.4559123442883,119.846219194823,10.0772423736173,21.4299160395624,8.36615386110988,7.13011477741037,1.23603908369951,6.17993130641168,10.5378985403845,4.98830895394845,9.27502143035571,0.779888089938398,1.65848311154943,"Cyprus","Southern"
"CY","75-84",29767.0673900629,1272.10790246609,118.279649049394,102.930794723558,15.3488543258361,90.7565911945206,146.569816639967,75.2223749966677,129.966057629537,9.51469313853307,20.5822676229923,397.350694643435,345.787488484403,51.563206159032,304.889259009834,492.389171964236,252.703344978415,436.610217346851,31.9638243628573,69.1444251235285,9.29792581431962,8.09135722873965,1.20656858557997,7.13434693854045,11.5218069438786,5.91320711480864,10.2165906978164,0.747947019280993,1.61796555017792,"Cyprus","Southern"
"CY","85+",8724.83009708738,1491.6613835101,153.04742853914,135.375220208036,17.6722083311043,118.344782769141,187.17881847361,102.942735066541,167.350923985883,10.8206463158213,23.8601811332059,1754.15941440776,1551.60866975769,202.550744650074,1356.41360865752,2145.35774783851,1179.88240368035,1918.09951739633,124.021284029743,273.474450134807,10.2601991464709,9.07546590027542,1.18473324619552,7.93375655342487,12.5483451232847,6.90121338559435,11.2190960921762,0.725409026166426,1.59957088096357,"Cyprus","Southern"
"CZ","20-44",1109433.96661956,880.891422123375,26.0102861171879,22.9996114700671,3.01067464712084,2.73650985222804,50.5898719355862,-1.0586815638492,48.0030389041906,-0.356749345665291,6.25590202885381,2.34446455578075,2.07309422300697,0.27137033277378,0.246658199997804,4.55997143207481,-0.095425378679815,4.32680451009228,-0.0321559783095794,0.563882323516336,2.9527232827958,2.61094737585557,0.341775906940228,0.310652344148354,5.74303150933632,-0.120182980247131,5.44937068276588,-0.0404986740369605,0.710178561368444,"Czechia","Eastern"
"CZ","45-64",818847.001452558,4685.31747252929,264.790355063605,245.070709700018,19.7196453635874,139.065135888871,388.62414339815,117.400781869792,367.485786332332,8.38495092038082,31.017847243249,32.3369756003126,29.928754610481,2.40822098983163,16.9830426981087,47.4599214149612,14.3373281774904,44.8784431866328,1.02399482510246,3.78799057555639,5.65149227594736,5.23061054318951,0.420881732757846,2.96810486598252,8.29451036512916,2.50571668959746,7.84334868420241,0.178962278853952,0.662022315992698,"Czechia","Eastern"
"CZ","65-74",360751.089564061,7641.93323295758,547.645535522526,511.793227898768,35.8523076237579,344.217241523226,742.494448151393,311.104148557629,704.859546644216,18.5059440464098,51.8244558246898,151.807035755405,141.868796160042,9.93823959536271,95.4168265823354,205.819045217199,86.237895756205,195.386671595638,5.12983732600024,14.3657101319681,7.16632190871127,6.69716958127223,0.46915232743904,4.50432149863218,9.71605515930468,4.07101369606216,9.2235763537471,0.242163121323786,0.678158971622325,"Czechia","Eastern"
"CZ","75-84",172866.183637525,9418.74787901569,789.697272734959,741.586407245905,48.1108654890532,539.700348204004,1024.48540830071,494.053626939577,970.845553925258,28.3607243671529,66.7686709193748,456.825768995304,428.994492526603,27.8312764687017,312.207012874002,592.646512315507,285.801199831851,561.616814518783,16.4061725494103,38.6244836985462,8.38431268018489,7.87351372785025,0.510798952334639,5.730064708563,10.877087076332,5.24542787731152,10.3075861717058,0.30110928471011,0.708891158113816,"Czechia","Eastern"
"CZ","85+",60983.1734731279,10389.576211091,997.982330366612,940.888099695866,57.0942306707458,710.438288714329,1262.24708374781,662.488312397251,1203.05513824868,35.9192590321862,77.9666596858902,1636.48802371095,1542.86509886283,93.6229248481211,1164.97428430382,2069.82846555865,1086.34607657664,1972.765715085,58.9002785301326,127.84946280345,9.6056115291907,9.05607775119313,0.549533777997577,6.83799102369477,12.1491681479784,6.37647098338849,11.5794437983371,0.345724005507,0.750431568158284,"Czechia","Eastern"
"DE","20-44",9651977.47191988,5839.35888213628,157.190893863612,54.0886163636934,103.102277499919,94.2776070697617,209.422254219064,20.6969490159577,87.3441889912278,39.8415094364265,154.117899968025,1.6285874508195,0.560388961961953,1.06819848885755,0.976769862383536,2.16973417963654,0.214432214291532,0.904935690591227,0.412780795980262,1.59674947870935,2.69192041517587,0.926276624804836,1.76564379037104,1.61451982953428,3.58639121941498,0.354438722361689,1.49578388234418,0.682292529721187,2.63929487943447,"Germany","Western"
"DE","45-64",7928775.78872004,41278.6040446168,1074.84437041424,737.393915368629,337.450455045613,790.504443894637,1350.49302291093,391.289467836377,1084.34583277264,176.641658390771,474.418820785296,13.5562462485493,9.30022408273532,4.25602216581393,9.97006933932041,17.032806310808,4.93505527540643,13.6760814237589,2.22785538521687,5.98350657689467,2.60387771168927,1.78638287906152,0.817494832627753,1.9150464561258,3.27165381235087,0.947923208385253,2.62689559850571,0.427925465211576,1.14930926509169,"Germany","Western"
"DE","65-74",2783065.67690054,49242.8849777317,1664.1152839067,1380.62775519169,283.487528715014,1104.54770521969,2254.96653594495,791.440904179166,2009.74286721498,212.671595609939,344.898010560049,59.7943231350546,49.608162920872,10.1861602141826,39.688165262769,81.0245534146458,28.4377372315763,72.2132748751081,7.64163050031892,12.392737024595,3.37940249572957,2.80371013155714,0.57569236417243,2.24306050654664,4.57927381176931,1.60721879828338,4.08128579006654,0.43188289172357,0.700401714310639,"Germany","Western"
"DE","75-84",2281586.38473622,99630.4758637091,4542.06408634448,3958.14532986306,583.918756481418,3221.90505324922,5983.17928985247,2638.93629881601,5410.76331077483,473.77077898665,682.272311201136,199.074824285893,173.482159445858,25.5926648400353,141.213371310581,262.237683827351,115.662344256192,237.149175984427,20.7649722209148,29.9034178922844,4.55891036047832,3.97282588038389,0.586084480094422,3.23385492773985,6.0053705836327,2.6487239732007,5.4308315441317,0.47552796960917,0.684802822917819,"Germany","Western"
"DE","85+",761280.122634316,113095.128447053,6684.7931839982,5978.23730609842,706.555877899779,5052.89962104528,8480.56359262217,4325.81245699862,7806.28567689072,576.659482909208,820.602101404258,878.09900524741,785.287455741188,92.8115495062224,663.737232959708,1113.98726178167,568.228741088061,1025.41567089366,75.7486588397644,107.792398225855,5.91077023014992,5.28602547977761,0.624744750372307,4.46783136500073,7.49861086774616,3.82493261769788,6.90240665896176,0.509888879236015,0.725585719448947,"Germany","Western"
"DK","20-44",387569.56154017,207.898865330648,8.18750367131024,8.11885565183233,0.0686480194779038,-0.579327088285693,15.7083498365471,-0.66270402226799,15.7166425880162,-0.25761667368239,0.364125477410971,2.11252494617321,2.09481250786792,0.0177124383052947,-0.149476931569005,4.05304012371958,-0.170989697858226,4.0551798045129,-0.0664697900058616,0.0939509996512537,3.93821469794394,3.90519478734042,0.0330199106035159,-0.278658128972622,7.55576506469344,-0.31876269320374,7.55975390390901,-0.123914420250765,0.175145485682116,"Denmark","Northern"
"DK","45-64",311061.541993796,1393.34127331498,84.2092788025376,82.2340288527283,1.97524994980933,49.7738811036604,114.043976286778,47.3424939871748,111.483320203604,-0.503191361956309,4.21830518420063,27.0715814828106,26.4365785386509,0.635002944159755,16.0012969731415,36.6628338417523,15.2196551472503,35.8396346552631,-0.161765854670117,1.35609987565894,6.04369370342346,5.90193016080552,0.141763542617948,3.57226776073607,8.18492773241759,3.39776728744564,8.00114963496113,-0.0361140067830717,0.302747450677652,"Denmark","Northern"
"DK","65-74",127956.070527188,2181.36282520429,163.963314604715,159.268742347222,4.69457225749246,117.41017813588,208.545627717409,112.830882495926,204.186008637994,1.23563931021785,8.16650162886566,128.140317164456,124.471423427605,3.66889373685084,91.7581929893138,162.982206985714,88.1793900289794,159.57508525913,0.965674629681054,6.38226978620011,7.51655399597996,7.30134118483045,0.215212811149507,5.38242317047299,9.56033656151987,5.17249497388672,9.36047897574632,0.0566452905468457,0.37437612553523,"Denmark","Northern"
"DK","75-84",66904.6337702113,3148.18029883776,274.74451095061,266.129571268638,8.61493968197269,217.483408316556,333.792456465177,208.042784641933,325.969806010264,3.45596520313064,13.6105521324584,410.650945186009,397.774498224859,12.8764469611497,325.064791571117,498.907829929405,310.954223823227,487.215589774887,5.16550948473972,20.3432129666904,8.72708945710766,8.45344122656784,0.273648230539819,6.90822594871224,10.6027109244158,6.60835037684271,10.3542292711318,0.10977659711569,0.432330770174856,"Denmark","Northern"
"DK","85+",24171.1289972789,3799.62504620068,381.394209221371,368.610513528283,12.7836956930888,310.908740898957,456.160399777278,298.009399171607,443.605654787579,6.19923521226193,18.7748989902752,1577.89157992706,1525.003294508,52.888285419055,1286.28141835641,1887.21180474702,1232.91468596753,1835.2707266488,25.6472720531996,77.6748946745052,10.0376801548546,9.70123391245838,0.336446242396246,8.1826163665765,12.005405644786,7.84312650716924,11.6749850154596,0.163153867470704,0.494125045550181,"Denmark","Northern"
"EE","20-44",193212.762786556,243.287452632747,9.17213296064363,8.90552824056774,0.266604720075892,0.947293970503105,17.0775883299816,0.483041463039214,16.9024094484306,-0.653995412039747,1.10748453781245,4.74716723075699,4.60918218451529,0.137985046241698,0.490285401875645,8.83874754632403,0.25000494588074,8.74808123679844,-0.338484581767624,0.57319429722968,3.77008056165122,3.66049631585851,0.10958424579271,0.389372308457307,7.01951051941875,0.198547626608753,6.94750562165058,-0.268815923288482,0.455216463417144,"Estonia","Northern"
"EE","45-64",143831.882961679,999.012455455392,65.0977167837904,62.627270772475,2.47044601131542,35.9424800950648,94.05094558333,33.4971342579228,90.4932561812578,-0.547254770075765,5.22977456374035,45.2595874039516,43.54199464187,1.71759276208156,24.9892300336782,65.3894975485985,23.2890883218483,62.915992141581,-0.380482239964536,3.63603288509664,6.51620672277966,6.26891791293301,0.247288809846649,3.59780099825489,9.41439168948675,3.35302468702989,9.05827106429891,-0.05477957427731,0.523494430442952,"Estonia","Northern"
"EE","65-74",53416.31850527,1116.47770278862,90.5113447412578,87.0198937689735,3.49145097228429,57.1900923819417,121.811417138246,53.9905967639736,118.715280904586,0.504469740003278,6.36153921721524,169.445119532766,162.90881925977,6.53630027299583,107.064833336089,228.041580825582,101.075098911294,222.245344169261,0.944411285014909,11.9093554090359,8.10686541389839,7.79414524370926,0.312720170189133,5.12236762445845,10.9103313782262,4.83579713496487,10.6330185195881,0.0451840407330363,0.569786499213201,"Estonia","Northern"
"EE","75-84",36986.4211391636,1816.73979487759,169.531326102901,162.903269355027,6.628056747874,113.637128234496,221.945371946802,108.541626545517,213.629177495656,2.2993961236371,10.8835078649562,458.36099001044,440.440746462313,17.9202435481269,307.240129578716,600.072580993223,293.463447401744,577.588128064252,6.21686568426148,29.4256852373101,9.33162396623361,8.96679149178888,0.364832474444728,6.25500297592988,12.2166846662681,5.97452793468589,11.7589309210926,0.126567168843903,0.599068061130323,"Estonia","Northern"
"EE","85+",12708.0934070683,1909.15887056442,202.661759193801,194.628139640177,8.03361955362377,144.221492544428,259.995025842044,136.56931995291,248.426798869633,3.64899684901219,12.5663797234161,1594.74559009048,1531.52902961765,63.2165604728356,1134.87907213691,2045.9011239045,1074.66411819849,1954.87073404306,28.7139599318857,98.8848548785977,10.6152380673216,10.1944444038142,0.420793663507361,7.55419021266633,13.6183022717842,7.15337639305709,13.0123690961449,0.1911311261348,0.658215506166915,"Estonia","Northern"
"EL","20-44",1371369.15524469,985.195635493753,50.1934458716853,34.5442656948799,15.6491801768054,36.6287027564665,62.8996683386214,20.1351693728639,48.5274029018431,8.90702764708324,23.0899541122764,3.66009733263465,2.51896183917862,1.14113549345604,2.67095862674051,4.58663286235269,1.46825304447446,3.5386097693866,0.649498905019049,1.68371543314728,5.0947694105983,3.50633564038956,1.58843377020874,3.71791159408753,6.38448507814367,2.04377370823132,4.92566157964377,0.904087201180025,2.34369228612186,"Greece","Southern"
"EL","45-64",1172077.12947945,5436.01709099271,332.800286718001,266.727716918895,66.0725697991064,249.406046110336,417.260396247338,181.202526866704,356.144883776028,40.8656618575642,92.1483214809231,28.394060283883,22.7568399903302,5.63722029355277,21.2789789884479,35.6000800418871,15.4599490348541,30.3857890251813,3.48660176277935,7.86196737085454,6.12213466490824,4.90667546577168,1.21545919913656,4.58802910174056,7.67584776248631,3.33336933702711,6.55157770504708,0.751757420433374,1.69514407218494,"Greece","Southern"
"EL","65-74",430814.227113073,6772.66403318756,479.47103447456,403.794707408766,75.6763270657937,352.909526504643,602.775947426972,280.162110933304,520.951631995701,48.4918228065781,101.488872576619,111.294150540835,93.7282666161313,17.5658839247042,81.916869103772,139.91551566582,65.0308400469263,120.922569221227,11.2558545551122,23.5574561352595,7.07950419694592,5.96212517600286,1.11737902094306,5.21079334181214,8.90013064981867,4.1366603977467,7.69197511411938,0.715993330969281,1.49850741273008,"Greece","Southern"
"EL","75-84",306698.066205412,13916.8832400712,1119.00189645389,965.322380721458,153.67951573243,840.110369141923,1368.30001917439,696.81367834274,1203.88241543143,98.1629523532142,204.441365744795,364.854565370632,314.746810328739,50.1077550418927,273.92098670073,446.139108766981,227.198588815375,392.530161773217,32.0063812490651,66.6588375578049,8.04060706086777,6.93634030026194,1.10426676060583,6.03662727242673,9.83194293988624,5.00696647605973,8.65051746618859,0.705351555085059,1.4690168927777,"Greece","Southern"
"EL","85+",120105.08252938,18276.5267624268,1657.13136127722,1461.49347509527,195.637886181947,1261.69673841543,2003.71976280358,1082.80309816135,1792.58722704189,125.202713762708,259.715063565898,1379.73458439768,1216.84565242089,162.888931976788,1050.49404391925,1668.30555427448,901.546441963834,1492.51571148406,104.244309338101,216.23986104199,9.06699277613285,7.99656025509092,1.07043252104192,6.90337258723168,10.9633509082419,5.92455619296001,9.80813942574212,0.685046537507896,1.42103074036926,"Greece","Southern"
"ES","20-44",7228127.27398891,3647.07095704935,135.210343343006,73.4439251382258,61.7664182047806,94.6589764304758,174.698737742427,31.8250317476862,114.03876068177,29.4113752986675,89.532026147512,1.8706137595221,1.01608511242629,0.854528647095808,1.30959199862342,2.41692946347384,0.440294291195059,1.57770825497427,0.406901735177064,1.23866145065958,3.70736804782098,2.01377834440724,1.69358970341374,2.5954794284304,4.79011074365731,0.872618935098377,3.12685884165063,0.806438252642682,2.45490222707231,"Spain","Southern"
"ES","45-64",6247037.86410752,23126.6019495861,953.495664839001,697.637602501755,255.858062337247,687.996866020822,1218.08435745316,388.783102182715,988.139429877017,135.753418828263,363.80520571555,15.2631644882021,11.167494381778,4.0956701064241,11.0131694570593,19.4985909154111,6.22347920150245,15.8177275593989,2.17308461676272,5.82364335913185,4.12293888621223,3.01660228347658,1.10633660273565,2.9749154999969,5.26702695064529,1.68110776944329,4.27273938484811,0.587001147527826,1.57310272606677,"Spain","Southern"
"ES","65-74",2132640.78476221,27275.8086362482,1310.22793451332,1071.83279490342,238.395139609897,922.207522612947,1719.53710690817,635.167220063755,1513.90717391034,164.181715896047,309.274154726155,61.4368788159238,50.2584777784289,11.1784010374949,43.2425155329558,80.6294768061423,29.7831320024473,70.9874435829636,7.69851711873522,14.5019337966305,4.80362636351721,3.92960960093778,0.874016762579431,3.38104558112854,6.30425711604016,2.32868337116741,5.55036587219062,0.601931616714227,1.13387712478355,"Spain","Southern"
"ES","75-84",1435153.75155729,54735.5289082564,3163.63029473477,2705.69210310699,457.93819162778,2282.44017790159,4046.69349506553,1746.17051231861,3631.46076284175,327.943770007335,589.462184124254,220.438422803265,188.52977251887,31.9086502843943,159.03802470118,281.969335388244,121.671319914249,253.036356481056,22.8507760685211,41.0731033859353,5.77984785720698,4.94320993525442,0.836637921952561,4.16994267421302,7.3931751017667,3.19019574149984,6.63455864093052,0.599142415444656,1.07692790383421,"Spain","Southern"
"ES","85+",671918.183522173,92128.5613416856,6294.50434128932,5546.06342474159,748.440916547722,4638.60305610085,7932.42292829231,3760.36691200668,7212.18520599614,530.311612907421,976.74129802457,936.796249253701,825.407551209481,111.38869804422,690.352362810818,1180.56381309861,559.646546889826,1073.37252999913,78.9250277656641,145.366105870885,6.83230504158674,6.01991754128495,0.812387500301792,5.03492401112966,8.61016693712671,4.0816516151384,7.82839230414947,0.575621289624404,1.06019380287731,"Spain","Southern"
"FI","20-44",611995.553135733,462.665197412076,19.0799611706914,18.8327935264439,0.247167644247531,1.13093730341507,36.0945836433401,0.756641075406511,35.6218689932541,-0.716868072689358,1.07640892780498,3.11766336747544,3.07727620404246,0.0403871634329853,0.184795019771041,5.89785063933868,0.123635060995075,5.82060912219629,-0.117136157120143,0.175885089734671,4.12392401188062,4.07050144073628,0.0534225711443321,0.244439674680737,7.80144775211874,0.163539656675884,7.69927567331745,-0.15494315904874,0.232653965291941,"Finland","Northern"
"FI","45-64",489505.997308919,2100.0735930387,141.728263947235,138.257101083368,3.4711628638668,78.4018660694406,206.342097689526,74.5957301881962,203.199043333488,-0.78846679866845,7.2722687451493,28.9533253374611,28.2442098449136,0.709115492547523,16.0165281938236,42.1531296498718,15.23898187117,41.5110426533248,-0.161073981320572,1.48563424863616,6.74872844537613,6.58344076805982,0.165287677316308,3.7332913631849,9.82546984893801,3.55205314877847,9.67580583875967,-0.0375447223031636,0.346286376308685,"Finland","Northern"
"FI","65-74",208787.367286317,3084.16506484852,254.08361568211,246.975936902206,7.10767877990321,173.146749271351,340.737148942153,166.900100724816,334.66903418158,0.831698380906105,12.9980651617358,121.69491812868,118.290651447087,3.40426668159296,82.9297057201307,163.198163457318,79.9378347905217,160.291802387947,0.398347079957942,6.22550364549172,8.23832740270627,8.00787025691624,0.230457145790032,5.61405585079652,11.0479543661807,5.41151647903167,10.8512037178535,0.0269667272476856,0.421445184950703,"Finland","Northern"
"FI","75-84",108325.864513301,4468.87784209994,421.722310236902,408.963831289027,12.7584789478742,297.937319647174,539.270096311675,287.830263103188,524.903452509296,4.35458043326748,20.341733284765,389.30897263702,377.531103145558,11.7778694914617,275.038026223729,497.822102537165,265.707792313853,484.559670829902,4.01988985071317,18.7782792005942,9.43687263643646,9.15137637991138,0.285496256525082,6.66693810335106,12.0672373550106,6.44077267880599,11.7457552221352,0.0974423689151737,0.455186603964237,"Finland","Northern"
"FI","85+",41987.0791809131,6137.70034544836,660.589171297208,639.295585045632,21.2935862515759,485.296588723616,828.477715998309,464.534927203203,809.039631891169,8.80842321831855,32.4090051424118,1573.31537269091,1522.60075603508,50.7146166558205,1155.82364429919,1973.17301455665,1106.37590483878,1926.87761967246,20.9788901494314,77.1880439760253,10.7628123583305,10.4158813409606,0.346931017369835,7.90681462778654,13.4981779717007,7.56855012558077,13.1814781816636,0.143513412557698,0.528031727167095,"Finland","Northern"
"FR","20-44",7575270.72884814,5063.13116678625,106.946706838012,58.1164654754819,48.8302413625302,37.2930394312628,178.494194304017,-19.3132075924268,136.029275684778,16.8251943771032,76.9466499916014,1.41178725706446,0.767186646599479,0.644600610464983,0.492299757541912,2.356274787966,-0.254950724320363,1.79570183764854,0.222106839205488,1.01576105654644,2.11226419610802,1.1478364585283,0.964427737579719,0.736560800081623,3.52537172007167,-0.381447901628935,2.68666307871144,0.33230808807552,1.51974435298784,"France","Western"
"FR","45-64",6142308.84279126,26942.6965989959,883.44627277992,761.761626576384,121.684646203536,462.058626434658,1278.24857069809,323.45478562794,1187.15840472921,80.9225641825688,162.334744340142,14.3829673074279,12.4018776338543,1.9810896735736,7.52255606581782,20.8105551741877,5.26601305643486,19.3275596378141,1.31746166227934,2.64289452866998,3.27898237481115,2.82733995751848,0.451642417292671,1.71496800528822,4.74432307100887,1.20052862726441,4.40623454436795,0.300350649331754,0.602518547999357,"France","Western"
"FR","65-74",2224306.97509053,29025.348357027,1351.3708628292,1234.74864631679,116.622216512411,892.995857710817,1809.48401303419,772.055196615722,1693.18418446821,90.5411904702384,141.971802581691,60.7546924935665,55.5116114881822,5.24308100538434,40.1471499982357,81.3504625619647,34.7099211242773,76.1218754169171,4.07053484452402,6.38274321717273,4.65582995320722,4.25403557996527,0.401794373241955,3.07660685662235,6.23415089037551,2.65993429990585,5.83346722885514,0.311938342157118,0.489130400212129,"France","Western"
"FR","75-84",1340025.59834186,45560.1504975987,2685.48311401168,2487.43761032713,198.045503684547,2030.92530878453,3375.7871140103,1825.76226909921,3184.53139034815,160.539135175623,235.310256120241,200.405359221099,185.626126351995,14.779232869104,151.558694945647,251.919599012696,136.248312820173,237.647056465837,11.9803036131752,17.5601314192365,5.89436840019486,5.45967821256042,0.434690187634445,4.45767910466312,7.40951703877322,4.00736663324991,6.98972974313594,0.352367438259635,0.516482613753972,"France","Western"
"FR","85+",680286.871271179,86601.3222329967,6400.90996051113,5989.14110318688,411.768857324249,5069.86392043393,7763.21561295978,4643.92463630634,7359.50467221602,335.92123701622,483.569656278859,940.913345652318,880.384637145153,60.5287085071657,745.253823722987,1141.16793088385,682.642107678594,1081.82371040971,49.3793502715289,71.0831969129824,7.39123814217269,6.91576173291371,0.475476409258978,5.85425694401491,8.96431533928919,5.36241770513859,8.49814354152195,0.387893889324739,0.558385996668548,"France","Western"
"HR","20-44",452789.008002943,326.442864349279,16.9095457572845,10.7701349897689,6.13941076751562,7.85049445400511,26.0223617589495,1.94874335612016,19.6133953410319,3.94685543242618,8.09131398852889,3.73453097544599,2.37862112361591,1.35590985183008,1.73380853228532,5.74712753600688,0.430386630787533,4.33168539747422,0.871676512164918,1.78699434957933,5.17994038282672,3.29924043867149,1.88069994415523,2.40486017963788,7.97149045080881,0.596963073463016,6.00821689888324,1.20904938151849,2.478630986362,"Croatia","Southern"
"HR","45-64",380580.970148978,2297.6513541332,163.875221205985,121.608794433863,42.2664267721223,106.008435446887,223.944811902026,68.0658042554105,177.055844084579,28.2379150800353,55.2319711208432,43.059226303889,31.9534616736772,11.1057646302118,27.8543710173922,58.8428821899221,17.8847103754994,46.522516355789,7.41968655684007,14.5125414702744,7.13229276109244,5.29274357552562,1.83954918556682,4.61377376755575,9.74668378207927,2.96240785761374,7.70594911042862,1.2289904222953,2.40384473569009,"Croatia","Southern"
"HR","65-74",144742.62211514,3023.32386301857,248.035145751424,193.19046510825,54.8446806431739,170.932801486774,323.417094624138,118.363234005556,263.474344010809,36.4911662693785,71.1225956182279,171.362893753656,133.471718478729,37.8911752749276,118.094310431104,223.442887725818,81.7749687520519,182.029550218608,25.2110717189788,49.1372856031661,8.20405477512351,6.39000232397739,1.81405245114612,5.65380386724795,10.6974015777863,3.91500346533762,8.71472445389124,1.20698833213801,2.35246367377979,"Croatia","Southern"
"HR","75-84",95965.6020118152,5618.2654165536,513.519021608832,411.924996527405,101.594025081427,368.731448956041,647.666615802101,272.681018105828,536.859048691011,70.2333555104887,129.66503748288,535.107383107552,429.242340892823,105.865042214729,384.232934745351,674.894547863474,284.14453969898,559.428625920476,73.1859687618503,135.11616117087,9.14017020441585,7.33188922178211,1.80828098263374,6.56308347180635,11.5278750251603,4.85347341018107,9.55560139806166,1.25008966830855,2.30791939983533,"Croatia","Southern"
"HR","85+",27452.4468483324,4935.34457421429,492.326293796052,404.045733152257,88.2805606437951,366.565034156697,606.389764641988,283.835715748827,513.729858524878,61.1198724700363,112.553296481333,1793.37855206869,1471.80226004809,321.576292020605,1335.27272152414,2208.87328547481,1033.91773169417,1871.34451571148,222.639070417685,409.993677806427,9.97552017681422,8.18677859420954,1.78874158260468,7.42734430483113,12.2866753379327,5.7510820466677,10.4091994145447,1.23841145336375,2.28055599338272,"Croatia","Southern"
"HU","20-44",1217594.10231647,1066.41248311725,53.4105310142261,46.7402969722859,6.67023404194021,25.5365569353891,82.6855732263023,20.4673408126486,74.5061867559247,0.894058928952973,12.8734609338301,4.38656288763331,3.83874206382593,0.547820823807385,2.09729637214947,6.79089797404515,1.68096583037891,6.11913170523551,0.073428322891186,1.05728673531995,5.00843077700113,4.38294728468094,0.62548349232019,2.39462284431844,7.75362015498945,1.91927055775081,6.98661989947216,0.0838380029404322,1.20717462873273,"Hungary","Eastern"
"HU","45-64",916355.082233468,8347.43357743156,598.563164752257,543.867677655344,54.6954870969137,409.313420408595,792.477396261938,355.169269342632,731.295914245293,20.2471160968983,92.0584496651444,65.3200027322767,59.3511934620097,5.96880927026697,44.6675560974639,86.4814755357063,38.7589130271384,79.8048625935349,2.20952734256128,10.0461547548541,7.17062506936929,6.51538790468204,0.655237164687246,4.90346423977821,9.49366519554597,4.25483193185126,8.76072756328905,0.24255498302663,1.10283536623804,"Hungary","Eastern"
"HU","65-74",382419.973112751,10038.9504435775,847.371371256038,780.651520696988,66.7198505590499,631.51624945797,1051.77906189103,558.501232684255,986.528625139009,27.5246079626095,106.634942139126,221.581358410431,204.134610005536,17.4467484048953,165.136837471556,275.032460603444,146.043949571533,257.969953062087,7.19748179954352,27.8842502056467,8.44083628083007,7.77622645997241,0.664609820857664,6.29066009447223,10.476982308085,5.56334285962695,9.82700961304329,0.274178143594868,1.06221205830683,"Hungary","Eastern"
"HU","75-84",215333.972921854,13219.740216879,1259.24549382874,1167.71749089013,91.5280029386079,973.431320419636,1534.4294589804,888.503073164887,1440.24054288534,43.22751901804,140.150518144172,584.787192072904,542.282053800169,42.5051382727351,452.056546029967,712.581223556979,412.616300674177,668.840370770485,20.0746396081809,65.085186625444,9.52549349056747,8.83313493104189,0.692358559525586,7.36346784770217,11.6071075059496,6.72103277816645,10.8946206147564,0.326992197341723,1.06016090970704,"Hungary","Eastern"
"HU","85+",74592.3193712669,12575.4551384494,1337.84357464101,1248.86392726198,88.9796473790332,1067.11906716591,1597.69934066755,988.989310529926,1512.57917002987,46.0659481917322,133.167818634492,1793.54065662202,1674.25270830638,119.287948315639,1430.60180479784,2141.90864975702,1325.85944352722,2027.7947954686,61.756959134692,178.527521006121,10.6385300564634,9.93096403678924,0.707566019674134,8.48572918767127,12.7049027099034,7.86444148256783,12.0280272433652,0.366316349464646,1.05895028981759,"Hungary","Eastern"
"IE","20-44",562397.261995365,313.126017687024,35.7022773994056,35.7159153519921,-0.0136379525864562,23.1234735778852,47.0491316083062,23.0531738796228,47.126662456385,-0.191634174221049,0.139487378342455,6.34823101249377,6.3506559803071,-0.00242496781333345,4.11159071006924,8.36581804139259,4.09909070286562,8.37960382118172,-0.0340745211918596,0.0248022861717993,11.4018878607177,11.4062432805219,-0.00435541980420407,7.38471805974218,15.0256219383637,7.36226713126883,15.0503822085743,-0.0612003357742669,0.0445467225536892,"Ireland","Northern"
"IE","45-64",336974.27829776,1262.76467541062,144.108468993268,143.828579887111,0.279889106156725,115.705573041851,169.622616082473,115.87700055073,169.598421617064,-0.509887143965747,0.99336691871588,42.7654210645507,42.6823615777642,0.0830594867865279,34.3366186957482,50.3369624943867,34.3874912756213,50.3297825797856,-0.151313372207951,0.294790131678274,11.4121397121286,11.3899749246898,0.0221647874387769,9.16287692354288,13.4326386685877,9.17645249405234,13.4307226769639,-0.0403786353779608,0.0786660363612768,"Ireland","Northern"
