"URAU_CODE","agegroup","b1","b2","b3","b4","b5"
"IT038C","75-84",-0.217193133433107,-0.410475152629289,-0.441181853425548,-0.292906830689588,0.220682123574736
"IT038C","85+",-0.333380621525118,-0.525813959992615,-0.579908652050106,-0.436140901823082,0.154131052073659
"IT039C","20-44",0.381269463339164,0.196280480721153,0.27543055765779,0.386810587594431,0.73028481015475
"IT039C","45-64",0.155185669380102,-0.0281519051375007,0.00548857447284383,0.108098113834626,0.600786195595764
"IT039C","65-74",0.0269909940132031,-0.155410194390106,-0.147574695991191,-0.0499382251203608,0.527357523141433
"IT039C","75-84",-0.0755956897829925,-0.257247543270922,-0.270062258621737,-0.176405442937972,0.468596861038365
"IT039C","85+",-0.192510475346635,-0.373308335628965,-0.409657443778649,-0.320536114725268,0.401629200566893
"IT040C","20-44",-0.015885351292197,-0.265836021658994,-0.166551788994686,-0.0581106018993409,0.437863542165967
"IT040C","45-64",-0.244978745902459,-0.493256024820075,-0.440087207844139,-0.340533263053989,0.306641057408762
"IT040C","65-74",-0.373746847898296,-0.621083552160001,-0.593835144461002,-0.499276513156707,0.232883931717256
"IT040C","75-84",-0.475936757516551,-0.722527025063053,-0.715848962350298,-0.625254594133851,0.17435053803284
"IT040C","85+",-0.590925665213936,-0.836676006951058,-0.853144666940797,-0.767011074587639,0.108486001810669
"IT041C","20-44",0.197315368017877,0.0283716682247901,0.0734440793520572,0.225386072521426,0.466264170767062
"IT041C","45-64",-0.0281038115572029,-0.195400957863996,-0.195704360334154,-0.0525070752893037,0.33714624091101
"IT041C","65-74",-0.157122442192784,-0.323477183880457,-0.3497514258566,-0.211559173079457,0.263245614833271
"IT041C","75-84",-0.260175644487019,-0.42577764361822,-0.472796007309008,-0.33860150741633,0.204217735438311
"IT041C","85+",-0.377538496208224,-0.542283229276142,-0.61292617936194,-0.483284547973608,0.136993426997434
"IT042C","20-44",0.401217058254124,0.210598887426397,0.294895602105143,0.40842056659499,0.745489542981755
"IT042C","45-64",0.179487908266616,-0.00951066255363705,0.0301530240131525,0.135076428054624,0.618485226449791
"IT042C","65-74",0.0508283929320832,-0.137230396393453,-0.123465261122785,-0.0235329581542721,0.544790298149581
"IT042C","75-84",-0.0520133558371736,-0.239320947148895,-0.246257368999425,-0.150314615978248,0.485883537292349
"IT042C","85+",-0.169098564444706,-0.355550917711513,-0.386056037712776,-0.294655382559674,0.418818260146607
"IT043C","20-44",0.381880348906316,0.204145451989177,0.248556794108628,0.438151962159689,0.689619787755197
"IT043C","45-64",0.162995706842727,-0.0131403675111981,-0.0127894675259907,0.168314487348827,0.564244777901077
"IT043C","65-74",0.0332991171795535,-0.141889600466425,-0.167646009929648,0.00842661254706684,0.489955823437372
"IT043C","75-84",-0.069472390071831,-0.243910422776646,-0.290354250076079,-0.118268452660676,0.431089296243464
"IT043C","85+",-0.183287394101229,-0.356894075667111,-0.426248324418539,-0.258577763507431,0.365897160709409
"IT044C","20-44",0.230632686817078,0.0508334059204414,0.089714901089017,0.274932674652399,0.522310111251914
"IT044C","45-64",0.00430718915690037,-0.173838918137065,-0.180515674105466,-0.00407776755209329,0.392673051146345
"IT044C","65-74",-0.125256633397706,-0.302456353768753,-0.335213693795218,-0.163801969192612,0.31846014440069
"IT044C","75-84",-0.227149865062023,-0.40360531577446,-0.456873280919669,-0.289414310348233,0.260096684984151
"IT044C","85+",-0.344633873183257,-0.520231172856726,-0.597148112606653,-0.434246710571557,0.192802979326984
"IT045C","20-44",0.217035627467407,0.00185461745753426,0.0894473248832085,0.218995418914173,0.508995004771443
"IT045C","45-64",-0.0035947642512738,-0.21716420003152,-0.173983345880378,-0.0529941880615621,0.382620046368414
"IT045C","65-74",-0.130611754492076,-0.343253406449784,-0.325640471069959,-0.209578695688629,0.309865940584898
"IT045C","75-84",-0.234399087047555,-0.4462826340624,-0.449561597343056,-0.337526054032709,0.250417558463617
"IT045C","85+",-0.349559181256862,-0.560601552046332,-0.587061697063846,-0.47949357047177,0.184454968260057
"IT046C","20-44",0.232269945367248,0.00654983176374397,0.0781745734871171,0.220096655636253,0.56826203982595
"IT046C","45-64",0.0186875544589645,-0.205472466383029,-0.176840848739937,-0.043204289023056,0.445924108245472
"IT046C","65-74",-0.112276638849266,-0.335480043890076,-0.333210898307674,-0.2046548452602,0.370909082651368
"IT046C","75-84",-0.215133311761228,-0.437585409776208,-0.456020825474271,-0.33145490132785,0.311993773389273
"IT046C","85+",-0.330637702711444,-0.552246109617444,-0.593932012356231,-0.473846861264986,0.245833973336373
"IT047C","20-44",0.408345904759485,0.179217166197507,0.285407598938381,0.402194304912886,0.841662222476748
"IT047C","45-64",0.18601422731996,-0.0414905101286628,0.0199456085768404,0.12810738019701,0.71431278403709
"IT047C","65-74",0.0577627797737942,-0.168805156873418,-0.133185447350242,-0.0299989465896873,0.640851593026555
"IT047C","75-84",-0.0454602439878805,-0.271274197633465,-0.256432794082307,-0.157250634106896,0.581726441534509
"IT047C","85+",-0.161292347493168,-0.386260216283813,-0.394735266759155,-0.300046592823894,0.515378930893813
"IT048C","20-44",0.27394222522664,0.100919542373067,0.135857023953749,0.308724354956915,0.530340455662247
"IT048C","45-64",0.0586773487302185,-0.11277295180194,-0.121167270684674,0.0433492690594237,0.407038812579658
"IT048C","65-74",-0.073932819161004,-0.244414481023326,-0.27950259885741,-0.120130418234564,0.331080988634712
"IT048C","75-84",-0.176492540658431,-0.346225064548983,-0.401957968749708,-0.246564397362853,0.272335770276083
"IT048C","85+",-0.292568327855079,-0.461452986925774,-0.540551397526345,-0.389660765424744,0.205848679969506
"IT049C","20-44",0.124721300101764,-0.0904693161862051,-0.048143724137864,0.152002166090573,0.389370163350621
"IT049C","45-64",-0.0916398615730031,-0.305250087826169,-0.306476973257263,-0.114724402585282,0.265440578701451
"IT049C","65-74",-0.221738997051719,-0.434398926238371,-0.461814151684704,-0.275108529409741,0.190921049880795
"IT049C","75-84",-0.324164187360456,-0.536075961245925,-0.584108892567557,-0.401376660647117,0.13225288968828
"IT049C","85+",-0.434787775519105,-0.64589150966682,-0.71619244553548,-0.53775164521353,0.0688887663549509
"IT050C","20-44",0.296912364430695,0.0728793666524017,0.131625328464963,0.297831663179749,0.564700877908966
"IT050C","45-64",0.0787966559999738,-0.143643135819497,-0.128802833441413,0.0289421174142238,0.43976630581644
"IT050C","65-74",-0.0513835646429424,-0.272872467116839,-0.284236826813649,-0.131541969899679,0.365200332196529
"IT050C","75-84",-0.153424586194002,-0.374168139491771,-0.406072873711812,-0.257336504056441,0.306752220159632
"IT050C","85+",-0.265611574269587,-0.485535668119935,-0.540023111888339,-0.395638822956263,0.242492596447
"IT051C","20-44",0.0841250185108582,-0.0917786692575904,-0.0496519270006802,0.100951003065618,0.32472164972563
"IT051C","45-64",-0.144394825890136,-0.318629311653703,-0.322502532143522,-0.180764594593451,0.19382768899122
"IT051C","65-74",-0.274206235197967,-0.447492525564143,-0.477496168153247,-0.340794017210905,0.119472966943529
"IT051C","75-84",-0.37568925768846,-0.548234274730884,-0.598665969274184,-0.465900659078694,0.061344471381583
"IT051C","85+",-0.492992254830707,-0.664680443012067,-0.738724675507015,-0.610509911871378,-0.0058455529343056
"IT052C","20-44",0.461203235035106,0.278980810627564,0.37221800913532,0.470217397609901,0.805853876631779
"IT052C","45-64",0.236802119052982,0.0562188117806584,0.104285128072211,0.193579302262102,0.677319083773351
"IT052C","65-74",0.107319729960729,-0.0723177852118486,-0.0503156608079366,0.0339554904874015,0.60315282132877
"IT052C","75-84",0.00535645527743023,-0.173536278613802,-0.172058878656735,-0.0917431985782042,0.544749241947156
"IT052C","85+",-0.111522420699414,-0.289561423683292,-0.311611188095287,-0.235829601603051,0.47780215014033
"IT053C","20-44",0.309489565420157,0.157771174608125,0.174670216149893,0.368323749920161,0.529260478545763
"IT053C","45-64",0.0870053650593235,-0.0630879105498236,-0.090973885185363,0.094048797394071,0.401823676449241
"IT053C","65-74",-0.0420971811686142,-0.191247439204981,-0.245121145157947,-0.0651067501919435,0.327874984330324
"IT053C","75-84",-0.144565397845131,-0.292967186298205,-0.367467259130594,-0.191427923645177,0.269182179049722
"IT053C","85+",-0.260062250757596,-0.407620403162586,-0.50536944566439,-0.333810590810319,0.203026696712073
"IT054C","20-44",0.243169651424195,0.061356200523983,0.0876160506082201,0.280192267410165,0.493510675532579
"IT054C","45-64",0.0206854510633614,-0.159502884633966,-0.178028050727036,0.00591731488407441,0.366073873436057
"IT054C","65-74",-0.108417095164576,-0.287662413289124,-0.332175310699621,-0.15323823270194,0.292125181317139
"IT054C","75-84",-0.210885311841093,-0.389382160382347,-0.454521424672267,-0.279559406155174,0.233432376036538
"IT054C","85+",-0.326382164753558,-0.504035377246729,-0.592423611206063,-0.421942073320315,0.167276893698889
"IT055C","20-44",0.165805187121713,-0.0403473183546245,-0.00212851343953007,0.177769555811326,0.448832075703636
"IT055C","45-64",-0.0566790132391205,-0.261206403512573,-0.267772614774787,-0.096505396714764,0.321395273607114
"IT055C","65-74",-0.185781559467058,-0.389365932167731,-0.421919874747371,-0.255660944300779,0.247446581488197
"IT055C","75-84",-0.288249776143575,-0.491085679260954,-0.544265988720017,-0.381982117754012,0.188753776207595
"IT055C","85+",-0.40374662905604,-0.605738896125336,-0.682168175253813,-0.524364784919154,0.122598293869947
"IT056C","20-44",-0.0606151993720415,-0.276790983681693,-0.252055268040478,-0.0595633002929594,0.138333636210906
"IT056C","45-64",-0.27749143201279,-0.492083063999547,-0.511003507184608,-0.326924840191548,0.014109023884935
"IT056C","65-74",-0.408190910863413,-0.621827860631187,-0.667057490109916,-0.488049060692602,-0.0607543758234141
"IT056C","75-84",-0.510123955580089,-0.723016344878505,-0.788764613654921,-0.613710482740384,-0.119140639771987
"IT056C","85+",-0.622132312749976,-0.834206547393851,-0.922501568163045,-0.751792588325731,-0.183297945426346
"IT057C","20-44",0.180072558224448,-0.0120183075607276,0.0131572224144525,0.208191651064399,0.431544330801018
"IT057C","45-64",-0.0403807537177579,-0.230861338736108,-0.250062016714843,-0.0635796548040792,0.305270801984419
"IT057C","65-74",-0.170582209513191,-0.360111750075766,-0.405521364665057,-0.224089920473295,0.230692665074151
"IT057C","75-84",-0.272810751476028,-0.461593573137022,-0.527581309220617,-0.350115626784997,0.172137143155717
"IT057C","85+",-0.388418401972487,-0.576356778274723,-0.665615787056817,-0.492634883433979,0.105918197031601
"IT058C","20-44",0.21721313449173,0.0355458633656469,0.0796334184270483,0.267067722222532,0.503300322739359
"IT058C","45-64",-0.00767526974585926,-0.187699864384865,-0.188881280358417,-0.0101710942682392,0.374486415872498
"IT058C","65-74",-0.135336096104712,-0.314428204079981,-0.34130713998716,-0.167549312731521,0.30136352697618
"IT058C","75-84",-0.237879724593314,-0.416222812146704,-0.463743294974041,-0.293963452656738,0.242627526537643
"IT058C","85+",-0.354015011609995,-0.531509799732611,-0.602407765991863,-0.437133171142112,0.176106355308565
"IT059C","20-44",0.112742811294934,-0.0647331301303341,-0.053001549629585,0.153164476760589,0.299540486851554
"IT059C","45-64",-0.101402197476907,-0.277313936550671,-0.308688732442413,-0.110830054173913,0.176880293190363
"IT059C","65-74",-0.232510373455635,-0.407464445020156,-0.46523069600247,-0.272458109937096,0.101782795712612
"IT059C","75-84",-0.335073503562972,-0.509278412257848,-0.58769013574384,-0.398896291144993,0.0430356249351344
"IT059C","85+",-0.450754026887854,-0.624113957931157,-0.725811623070992,-0.541505384247636,-0.0232250620415858
"IT060C","20-44",-0.0653847594787792,-0.24828734583981,-0.234031459355655,-0.0136065717324271,0.113016079825234
"IT060C","45-64",-0.285855316680693,-0.467147496308499,-0.497271289167389,-0.28539913728038,-0.0132673269096394
"IT060C","65-74",-0.414439175123768,-0.594792125885602,-0.650799240666563,-0.443915254887374,-0.0869189196728171
"IT060C","75-84",-0.516833581824038,-0.696438602140703,-0.773057226202324,-0.570145436586145,-0.145569447311589
"IT060C","85+",-0.627657792464025,-0.806453307614631,-0.905380320578921,-0.706767745328635,-0.209048485265412
"IT061C","20-44",0.0406142934983767,-0.1572381791723,-0.127385745294598,0.08350110265091,0.266485918201136
"IT061C","45-64",-0.178294543325096,-0.374548016704179,-0.388760895251335,-0.18636619907174,0.141097049822132
"IT061C","65-74",-0.30726035139696,-0.502571805994441,-0.542744891115595,-0.345353178052862,0.0672266799989381
"IT061C","75-84",-0.409334874139212,-0.603900734854221,-0.664620938129782,-0.471189011940611,0.00875937880314836
"IT061C","85+",-0.520442296383765,-0.71419658323982,-0.79728218457318,-0.608160459405181,-0.054881880023635
"IT062C","20-44",0.140482773161115,-0.0951442394879547,-0.0308312619115872,0.120074967512916,0.332928250212214
"IT062C","45-64",-0.0837104554974194,-0.317699869504941,-0.298515927410784,-0.156306847677837,0.204512533205788
"IT062C","65-74",-0.211597756318269,-0.444653029400355,-0.451212195476778,-0.313964260224168,0.131259921924029
"IT062C","75-84",-0.314099811140827,-0.546406367472021,-0.573598711886458,-0.44032714880092,0.0725477344800494
"IT062C","85+",-0.429587232326122,-0.661050221502409,-0.711489637024236,-0.582698188684135,0.00639765454466991
"IT063C","20-44",0.360033336300445,0.207199663803325,0.244047208669328,0.429852010820773,0.644523959120473
"IT063C","45-64",0.135144932062856,-0.0160460639471872,-0.0244674901161375,0.152613194330002,0.515710052253613
"IT063C","65-74",0.00748410570400324,-0.142774403642303,-0.176893349744881,-0.00476502413327975,0.442587163357294
"IT063C","75-84",-0.0950595227845995,-0.244569011709026,-0.299329504731761,-0.131179164058497,0.383851162918758
"IT063C","85+",-0.21119480980128,-0.359855999294933,-0.437993975749584,-0.274348882543871,0.31732999168968
"IT064C","20-44",0.0744102859738906,-0.154766283900194,-0.0947347733226478,0.0730373409385151,0.368841835797179
"IT064C","45-64",-0.144345306312772,-0.371923996255767,-0.355926950703357,-0.196641043377909,0.243540744409431
"IT064C","65-74",-0.273737813428941,-0.500371367806747,-0.51042042132574,-0.356154050094618,0.169425965493027
"IT064C","75-84",-0.375647566931083,-0.601536730968047,-0.632099735373515,-0.481786759106822,0.111053042527284
"IT064C","85+",-0.486547913047234,-0.711627015793615,-0.764513734812641,-0.618502926442761,0.0475303949077293
"IT065C","20-44",0.283773408977849,0.100931949811668,0.143470295809509,0.335498934712276,0.56845294682111
"IT065C","45-64",0.0598121513251943,-0.121393403610133,-0.123937398429289,0.0594030896556803,0.440170100567395
"IT065C","65-74",-0.0690049722558206,-0.249269594461615,-0.27774386637071,-0.0994005934707112,0.366384895785155
"IT065C","75-84",-0.17203026237107,-0.351542345902314,-0.400755120936576,-0.226408518121172,0.307373004216853
"IT065C","85+",-0.286916238877062,-0.465589148450266,-0.537927926625524,-0.368038106653705,0.241567425987411
"IT066C","20-44",0.329185437266277,0.173607084782912,0.213272773645891,0.3907162651978,0.627258282935007
"IT066C","45-64",0.106321346368242,-0.0476291160370493,-0.0528249135179174,0.115972989712655,0.499603883206253
"IT066C","65-74",-0.0206620407043655,-0.173684964738344,-0.204441916831867,-0.0405700924678132,0.426869024993072
"IT066C","75-84",-0.123513939918803,-0.275785591795982,-0.32724614424726,-0.167364263597747,0.367956450058834
"IT066C","85+",-0.239801817424443,-0.391224055287778,-0.466092806913956,-0.310722093189651,0.301347876470794
"IT067C","20-44",0.246077026206966,0.0137001501590368,0.110821208243268,0.235068356627296,0.619160179445054
"IT067C","45-64",0.0260075128664722,-0.204761885835915,-0.151939778864176,-0.036229808482902,0.493106486762311
"IT067C","65-74",-0.10466548521234,-0.334480395122085,-0.307962143990021,-0.197321383913341,0.418258254984409
"IT067C","75-84",-0.207336171426292,-0.436401132832789,-0.430550004739439,-0.323892158563774,0.359449477107412
"IT067C","85+",-0.322316683151995,-0.55054178007671,-0.567835684616505,-0.465638288598384,0.293589750016765
"IT068C","20-44",0.33222048771138,0.167253633454846,0.212347061714781,0.392982922173435,0.62499139040163
"IT068C","45-64",0.0999830135699197,-0.063287483600158,-0.0649423593525261,0.106684290218347,0.491968007242007
"IT068C","65-74",-0.0282085565189579,-0.190542690256957,-0.218001922142991,-0.051348220599718,0.418541113460948
"IT068C","75-84",-0.131362784152423,-0.292943437403731,-0.341167126926892,-0.178515097353879,0.35945536772698
"IT068C","85+",-0.247093662899856,-0.407828970683079,-0.479348738168233,-0.321186267813509,0.293165837650355
"IT069C","20-44",0.0483629074311146,-0.174734483159563,-0.111694433395285,0.0616324635419549,0.323210760286072
"IT069C","45-64",-0.173719459609086,-0.395194670151094,-0.376858749419167,-0.21214711531373,0.196004124436295
"IT069C","65-74",-0.302482115505599,-0.523016791172223,-0.530600183443223,-0.370883651552582,0.122250118217905
"IT069C","75-84",-0.405370693491768,-0.625153829084906,-0.653448204976755,-0.497723039683808,0.0633165340373175
"IT069C","85+",-0.521787951100769,-0.740720727635099,-0.792449346304103,-0.641240366991278,-0.0033661472248879
"IT070C","20-44",0.175245013355569,-0.0195337838214884,0.0333439739328287,0.215871492692171,0.455818656788568
"IT070C","45-64",-0.0536604270154108,-0.246767205637593,-0.239967029273153,-0.0663194614919482,0.324703830405108
"IT070C","65-74",-0.184935828312849,-0.37708371794396,-0.396708658335017,-0.228153669944967,0.249510547879199
"IT070C","75-84",-0.287282591021771,-0.478682898218828,-0.518909757380657,-0.354325116895635,0.190887310258714
"IT070C","85+",-0.403709875800257,-0.594259750695977,-0.657922871056704,-0.497854805536763,0.124198885530631
"IT071C","20-44",0.183429124623619,-0.0111672837463995,0.0368894888335528,0.218523821528454,0.428654426856891
"IT071C","45-64",-0.0370334852974455,-0.230019544984415,-0.2263408519975,-0.0532589467391788,0.302375572247765
"IT071C","65-74",-0.165662351480037,-0.357708853546177,-0.379922542326206,-0.211830549165316,0.228698199485898
"IT071C","75-84",-0.269056587564526,-0.460347856024508,-0.503374315006531,-0.33929330448705,0.169474979228233
"IT071C","85+",-0.384828702149729,-0.575274323938274,-0.641605161461202,-0.482015309825869,0.103161829661826
"IT072C","20-44",-0.0123072494717009,-0.227796212988366,-0.18539402759389,0.00437569743564634,0.231994310688819
"IT072C","45-64",-0.228453998146597,-0.442364137788326,-0.443471269551554,-0.262086546334147,0.108187539736024
"IT072C","65-74",-0.360277731451915,-0.573224976862288,-0.600867602018111,-0.424596729688691,0.0326801779296169
"IT072C","75-84",-0.462481471744157,-0.674682179414451,-0.722897933605711,-0.550591860898819,-0.0258611378313363
"IT072C","85+",-0.573043728292774,-0.784436844216368,-0.854908257191933,-0.686891236840427,-0.0891901310105362
"IT073C","20-44",0.335487713016261,0.169015300988648,0.22841883246422,0.352858260454199,0.670904059059595
"IT073C","45-64",0.110336129534257,-0.0544916836379013,-0.0404100999331573,0.07529500081353,0.541939405662275
"IT073C","65-74",-0.0189218197418739,-0.182805480214102,-0.194742909724627,-0.0840521251569105,0.46790170017762
"IT073C","75-84",-0.12111315280283,-0.284250366162449,-0.316758427191496,-0.210031960931378,0.409367491158967
"IT073C","85+",-0.238407589663092,-0.400688036689433,-0.456806912525893,-0.354630660745777,0.342182370089958
"IT074C","20-44",0.313601852249797,0.137274113170839,0.184927739639262,0.373469377403957,0.566985605112274
"IT074C","45-64",0.089216470673279,-0.0854722662009666,-0.0829863546873921,0.096850679178938,0.438459824769477
"IT074C","65-74",-0.0395918380337268,-0.213339706565869,-0.23678229774983,-0.0619421371122066,0.364679669061971
"IT074C","75-84",-0.142809920633883,-0.315803842256654,-0.360023744780213,-0.189187733244774,0.30555734781954
"IT074C","85+",-0.258463234265054,-0.430612376986935,-0.498112743981819,-0.331763282673581,0.239312246292694
"IT075C","20-44",0.00469430248270303,-0.238928056844996,-0.177299971794326,-0.0162526606199122,0.154318670441193
"IT075C","45-64",-0.216624143878338,-0.458629903145102,-0.441552173510864,-0.289090490319161,0.0275496009815227
"IT075C","65-74",-0.347724586460312,-0.588772734705713,-0.598084903465894,-0.450709012474905,-0.0475434668812263
"IT075C","75-84",-0.450860708169367,-0.691155508181122,-0.721228489941568,-0.577853568535956,-0.106618841716488
"IT075C","85+",-0.565993501507522,-0.805447324710582,-0.85869599267178,-0.719787428899093,-0.172565794244615
"IT076C","20-44",0.192143119476176,0.0251759891413382,0.064508011192881,0.226437999725326,0.466701064922322
"IT076C","45-64",-0.02956545401256,-0.194913134639049,-0.20020999874768,-0.0468807724374955,0.339708534410209
"IT076C","65-74",-0.15759053938335,-0.32200307264994,-0.353070780306711,-0.204708043566289,0.266377001468421
"IT076C","75-84",-0.260921292488148,-0.424579055854117,-0.47644675488963,-0.332092538089221,0.207190143648657
"IT076C","85+",-0.378010816463889,-0.540813310263736,-0.616250576113172,-0.476438624587337,0.140122394701665
"IT077C","20-44",0.40392619893368,0.169367233581812,0.253536374224013,0.412028579716725,0.633077615978012
"IT077C","45-64",0.189663323546118,-0.0433305785084854,-0.00229154025047805,0.14788874470949,0.510349909457225
"IT077C","65-74",0.0588976377761279,-0.173141098457191,-0.158424573632262,-0.0133170946194917,0.435448587064627
"IT077C","75-84",-0.0442560451071114,-0.275541304832816,-0.281589127989372,-0.140483299814315,0.376363153358329
"IT077C","85+",-0.160039207251459,-0.390478739609856,-0.419833165128668,-0.283218924406793,0.310043675856697
"IT078C","20-44",0.216216078987266,0.0444147523359135,0.0729840526176085,0.265593170765883,0.479611860910732
"IT078C","45-64",-0.00910583521213541,-0.179261318843109,-0.196048253099219,-0.0121800698502988,0.350549643722866
"IT078C","65-74",-0.137625152178826,-0.306841878381055,-0.349499142665612,-0.170616621760751,0.276935019694276
"IT078C","75-84",-0.239852944244893,-0.408322957023093,-0.471558191851284,-0.296641403611748,0.218379927309472
"IT078C","85+",-0.353500529441914,-0.521140413976511,-0.607252369638387,-0.436744323208123,0.153283687666336
"IT079C","20-44",0.310835108361461,0.153350257098437,0.179431391478486,0.381835984597791,0.580175177716284
"IT079C","45-64",0.0875445295268728,-0.0683093164165079,-0.0871755183827203,0.106566941627308,0.452276489814801
"IT079C","65-74",-0.0423054397190873,-0.197210808607587,-0.242215194606067,-0.0535100170631914,0.377899681006808
"IT079C","75-84",-0.144838472446185,-0.298994898308563,-0.364638698350575,-0.179911094703631,0.31916974971817
"IT079C","85+",-0.258141008614115,-0.411469826611515,-0.499920890751297,-0.31958864339313,0.254271150827782
"IT080C","20-44",0.462080106285064,0.253444732034701,0.335893543419824,0.502001104442386,0.735186146887395
"IT080C","45-64",0.235851987348167,0.0288690754066239,0.0657792375307264,0.223110709165548,0.605604864374423
"IT080C","65-74",0.106738355141011,-0.0993014582512456,-0.0883812589996995,0.0639414949622232,0.531649822313634
"IT080C","75-84",0.00365713893023878,-0.201629727280491,-0.211459288812356,-0.0631353744814834,0.472605896817729
"IT080C","85+",-0.111372784170152,-0.315819424978295,-0.348803965419092,-0.20494241806602,0.406717867368681
"IT081C","20-44",0.0329841108764969,-0.219874256848762,-0.131990619640419,0.0139367852541936,0.277054525377999
"IT081C","45-64",-0.188906555314863,-0.440144143252519,-0.396926046603267,-0.259606467870811,0.149957693923752
"IT081C","65-74",-0.317856504956295,-0.568152189948782,-0.550891107646563,-0.418573896833338,0.0760964076564131
"IT081C","75-84",-0.421358904781379,-0.670898566095699,-0.674472026844352,-0.54616999467903,0.0168112322523519
"IT081C","85+",-0.536492264881041,-0.78519094524681,-0.811940206282624,-0.68810455373666,-0.0491360449112955
"IT082C","20-44",0.00626961558760628,-0.180721681180604,-0.149022304576327,0.0483870979505443,0.258945506213855
"IT082C","45-64",-0.218077777717707,-0.403430349763008,-0.416891041254443,-0.228184768943242,0.130441485186065
"IT082C","65-74",-0.348610674078199,-0.533009780690862,-0.572746126209389,-0.389103629223217,0.05567350231987
"IT082C","75-84",-0.450688167293263,-0.634341658325912,-0.694625719940959,-0.514943125062189,-0.00279550033406979
"IT082C","85+",-0.566225973600556,-0.749035529444848,-0.832576804453794,-0.657376278915392,-0.06897444038091
"IT083C","20-44",0.0143998068196139,-0.170053059223555,-0.141668849919295,0.0697573602298997,0.207528030809399
"IT083C","45-64",-0.20784247006094,-0.390671988008845,-0.407024096830703,-0.204219352911277,0.0802298001468433
"IT083C","65-74",-0.338664463171807,-0.520538404006679,-0.563224360662746,-0.365494607026661,0.00529622545298416
"IT083C","75-84",-0.441480148396456,-0.622603081596258,-0.685985348905391,-0.492244134131025,-0.0535956064575148
"IT083C","85+",-0.55187397417215,-0.732190545912208,-0.817794567688495,-0.628335871318185,-0.116828124116021
"IT084C","20-44",0.199760137605172,0.00270847880193126,0.0611673030242538,0.234043454293485,0.459486535606375
"IT084C","45-64",-0.0189237470969881,-0.214378049750538,-0.199939256156093,-0.035546530063287,0.334226517630762
"IT084C","65-74",-0.149709772995052,-0.344208761254739,-0.356096575464853,-0.196777444375808,0.259313544609168
"IT084C","75-84",-0.252405568590825,-0.446154424938114,-0.478714416586621,-0.32337917346928,0.200490384320671
"IT084C","85+",-0.362668889024941,-0.555612337176648,-0.610367813184929,-0.459310025765253,0.137332618861917
"IT085C","20-44",0.243264140710702,0.0721092569646025,0.0909175957343745,0.289826170563768,0.462851923923455
"IT085C","45-64",0.0228108287684961,-0.146733774210778,-0.172301643394921,0.0180548646952896,0.336578395106855
"IT085C","65-74",-0.107390627026937,-0.275984185550436,-0.327760991345135,-0.142455400973926,0.262000258196588
"IT085C","75-84",-0.209619168989774,-0.377466008611691,-0.449820935900694,-0.268481107285629,0.203444736278154
"IT085C","85+",-0.325226819486233,-0.492229213749393,-0.587855413736895,-0.411000363934611,0.137225790154038
"IT086C","20-44",0.162140086942394,-0.0242560718838707,-0.00333790126407938,0.194967685712305,0.395894576845146
"IT086C","45-64",-0.0583132249998124,-0.243099103059251,-0.266557140393375,-0.0768036201561736,0.269621048028547
"IT086C","65-74",-0.188514680795246,-0.372349514398909,-0.422016488343589,-0.237313885825389,0.195042911118279
"IT086C","75-84",-0.290743222758082,-0.473831337460165,-0.544076432899148,-0.363339592137092,0.136487389199845
"IT086C","85+",-0.406350873254541,-0.588594542597866,-0.682110910735349,-0.505858848786074,0.070268443075729
"IT087C","20-44",0.629357602386216,0.447701526652141,0.511387735041273,0.684373474242715,0.81092186995478
"IT087C","45-64",0.40788919528034,0.227850814981549,0.246956481566305,0.4113507753433,0.684066904428194
"IT087C","65-74",0.27888428434326,0.0997882084493237,0.0929257972384474,0.252315590977331,0.610174136861306
"IT087C","75-84",0.176569255064148,-0.00177947018962783,-0.0292374123820982,0.126183264489783,0.551569075843061
"IT087C","85+",0.0616338706158515,-0.115875319784153,-0.166469210702483,-0.015507233361291,0.485735197221253
"LT001C","20-44",0.470960012657296,0.467457787431569,0.343282257583935,0.487391534505445,0.309611464767767
"LT001C","45-64",0.262991318763264,0.26100818156996,0.0949695382728672,0.231011065455562,0.190489004642228
"LT001C","65-74",0.129805240599145,0.128794948758841,-0.0640534215008789,0.066821405217419,0.114201304852824
"LT001C","75-84",0.0260652605944371,0.0258127278146835,-0.187918009261239,-0.0610675776618239,0.0547800458154817
"LT001C","85+",-0.0811138435676519,-0.0805834965234768,-0.315888879825889,-0.19319625762278,-0.00661111033778519
"LT002C","20-44",0.305814549493866,0.290288161567495,0.166474364041163,0.3061077683553,0.131461267411277
"LT002C","45-64",0.0977167235948151,0.0837103669336187,-0.0819925377034051,0.0495681074415062,0.012264841719908
"LT002C","65-74",-0.0344987268619156,-0.0475393280301602,-0.239856576867767,-0.113424978532339,-0.0634668918891769
"LT002C","75-84",-0.137665689767198,-0.14995271742514,-0.363036987449794,-0.240607555125263,-0.122559932263895
"LT002C","85+",-0.243165581727694,-0.254681995211462,-0.489002893996686,-0.37066612922645,-0.182989251879262
"LT003C","20-44",0.265477655091409,0.268293188597387,0.133677326008169,0.283170980054329,0.0419631208146502
"LT003C","45-64",0.0518242844106734,0.0562004291433261,-0.121422845418313,0.019782532670386,-0.0804154672942469
